,district,incumbent,party,dem_12,rep_12,tot_12,dem_pct_12,rep_pct_12,dem_08,rep_08,tot_08,dem_pct_08,rep_pct_08,2p_tot_12,dem_2p_12,rep_2p_12,2p_tot_08,dem_2p_08,rep_2p_08,lean_08,lean_12
384,TX-23,"Hurd, Will",(R),94420,99666,196410,48.1,50.7,96871,95679,193782,50.0,49.4,194086,48.64853724637532,51.35146275362467,192550,50.30952999220981,49.69047000779018,-3.379317519933771,-3.315325005634442
385,TX-24,"Marchant, Kenny",(R),94634,150547,249080,38.0,60.4,105822,152453,260216,40.7,58.6,245181,38.59760748181955,61.40239251818045,258275,40.972606717645924,59.027393282354076,-12.716240794497658,-13.36625477019021
386,TX-25,"Williams, Roger",(R),102433,162279,270807,37.8,59.9,117402,153998,274061,42.8,56.2,264712,38.69601680316722,61.30398319683279,271400,43.257921886514374,56.742078113485626,-10.430925625629207,-13.267845448842543
387,TX-26,"Burgess, Michael",(R),80828,177941,263196,30.7,67.6,90791,166877,259505,35.0,64.3,258769,31.235580768948367,68.76441923105163,257668,35.23565207942003,64.76434792057997,-18.453195432723554,-20.728281483061394
388,TX-27,,(R),83158,131821,217772,38.2,60.5,91083,133839,226488,40.2,59.1,214979,38.681917768712296,61.318082231287704,224922,40.49537172886601,59.504628271133996,-13.19347578327757,-13.281944483297465
389,TX-28,"Cuellar, Henry",(D),101843,65372,168874,60.3,38.7,92557,65066,158418,58.4,41.1,167215,60.90542116436922,39.09457883563077,157623,58.72049129885867,41.27950870114133,5.031643786715087,8.941558912359461
390,TX-29,"Green, Gene",(D),75720,37909,114901,65.9,33.0,70286,41843,112823,62.3,37.1,113629,66.63791813709528,33.362081862904716,112129,62.68315957513222,37.316840424867785,8.99431206298864,14.674055885085522
391,TX-30,"Johnson, E.B.",(D),175637,43333,220565,79.6,19.6,175237,47144,223182,78.5,21.1,218970,80.21053112298489,19.789468877015114,222381,78.80034715195993,21.199652848040078,25.111499639816344,28.246668870975128
392,TX-31,"Carter, John",(R),92842,144634,242714,38.3,59.6,103359,135601,241425,42.8,56.2,237476,39.095319105930706,60.904680894069294,238960,43.25368262470706,56.74631737529293,-10.435164887436521,-12.868543146079055
393,TX-32,"Sessions, Pete",(R),106563,146420,256873,41.5,57.0,117231,147226,266302,44.0,55.3,252983,42.12259321772609,57.87740678227391,264457,44.32894572652643,55.67105427347357,-9.359901785617154,-9.84126903428367
394,TX-33,"Veasey, Marc",(D),86686,32641,120480,72.0,27.1,90180,40290,131182,68.7,30.7,119327,72.64575494230141,27.354245057698595,130470,69.11933777879973,30.88066222120028,15.43049026665615,20.681892690291647
395,TX-34,"Vela, Filemon",(D),90885,57303,149511,60.8,38.3,90178,58707,149742,60.2,39.2,148188,61.33087699408859,38.66912300591141,148885,60.5688954562246,39.4311045437754,6.880047944081021,9.36701474207883
396,TX-35,"Doggett, Lloyd",(D),105545,57989,167467,63.0,34.6,111790,62764,176150,63.5,35.6,163534,64.54009563760441,35.45990436239559,174554,64.04321871741696,35.95678128258304,10.354371205273381,12.576233385594648
397,TX-36,"Babin, Brian",(R),61786,175883,240433,25.7,73.2,70543,165899,238206,29.6,69.6,237669,25.99665921933445,74.00334078066555,236442,29.835223860397054,70.16477613960295,-23.853623651746528,-25.96720303267531
398,UT-01,"Bishop, Rob",(R),51098,193672,250278,20.4,77.4,69594,160433,237027,29.4,67.7,244770,20.87592433713282,79.12407566286717,230027,30.25470922978607,69.74529077021393,-23.434138282357512,-31.087937914876942
399,UT-02,"Stewart, Chris",(R),74556,173513,255201,29.2,68.0,94123,143331,244925,38.4,58.5,248069,30.05454127682217,69.94545872317782,237454,39.63841417706166,60.36158582293834,-14.05043333508192,-21.90932097518759
400,UT-03,"Curtis, John",(R),51791,208121,265856,19.5,78.3,73625,168358,249389,29.5,67.5,259912,19.92635969097233,80.07364030902767,241983,30.4256910609423,69.5743089390577,-23.263156451201283,-32.03750256103743
401,UT-04,"Love, Mia",(R),74368,165294,246066,30.2,67.2,90328,123909,220996,40.9,56.1,239662,31.030367767939847,68.96963223206015,214237,42.1626516428068,57.8373483571932,-11.526195869336782,-20.933494484069914
402,VA-01,"Wittman, Rob",(R),162611,207062,374545,43.4,55.3,157072,189997,349739,,,369673,43.98779461848715,56.01220538151285,347069,45.25670687961183,54.743293120388174,-8.432140632531748,-7.976067633522611
403,VA-02,"Taylor, Scott",(R),154698,161995,320975,48.2,50.5,159752,163616,326303,,,316693,48.847937908321306,51.152062091678694,323368,49.40253828455506,50.59746171544495,-4.286309227588525,-3.115924343688455
404,VA-03,"Scott, Bobby",(D),227734,105561,336890,67.6,31.3,225682,109976,337819,,,333295,68.32805772663856,31.671942273361438,335658,67.23569824047095,32.76430175952905,13.546850728327371,16.3641954746288
405,VA-04,"McEachin, Donald",(D),216598,138322,358936,60.3,38.5,209659,133423,345608,,,354920,61.0272737518314,38.9727262481686,343082,61.11046338776153,38.88953661223847,7.421615875617945,9.06341149982164
406,VA-05,"Garrett, Tom",(R),164555,188485,358689,45.9,52.5,167885,178907,350173,,,353040,46.61086562429186,53.38913437570814,346792,48.41086299568617,51.58913700431383,-5.277984516457408,-5.3529966277179
407,VA-06,"Goodlatte, Bob",(R),132153,197045,334864,39.5,58.8,137661,186826,327938,,,329198,40.143925540252376,59.85607445974763,324487,42.42419573049151,57.57580426950849,-11.26465178165207,-11.819936711757386
408,VA-07,"Brat, Dave",(R),166472,206213,377687,44.1,54.6,164568,192766,360240,,,372685,44.66828554945866,55.33171445054135,357334,46.054391689567744,53.945608310432256,-7.634455822575838,-7.295576702551102
409,VA-08,"Beyer, Don",(D),243746,111518,359743,67.8,31.0,236141,105502,344461,,,355264,68.60982255449468,31.390177445505312,341643,69.1192267952219,30.880773204778087,15.430379283078324,16.645960302484923
410,VA-09,"Griffith, Morgan",(R),108641,196354,311291,34.9,63.1,123425,179006,306771,,,304995,35.62058394399909,64.37941605600092,302431,40.81096183922944,59.18903816077056,-12.87788567291414,-16.343278308010674
411,VA-10,"Comstock, Barbara",(R),182432,186650,373913,48.8,49.9,172460,163062,338154,,,369082,49.428582266271455,50.57141773372855,335522,51.40050428883948,48.599495711160515,-2.2883432233041034,-2.535279985738306
412,VA-11,"Connolly, Gerry",(D),212181,123317,339710,62.5,36.3,205227,121924,329699,,,335498,63.24359608701096,36.75640391298905,327151,62.731582663662955,37.268417336337045,9.042735151519373,11.279733835001196
413,VT-AL,"Welch, Peter",(D),199239,92698,297247,67.0,31.2,219262,98974,323582,67.8,30.6,291937,68.24725882639062,31.752741173609373,318236,68.8991817393381,31.1008182606619,15.210334227194522,16.28339657438086
414,WA-01,"DelBene, Suzan",(D),183802,147074,339489,54.1,43.3,185907,138307,330145,56.3,41.9,330876,55.550115451105555,44.449884548894445,324214,57.34083043915439,42.65916956084562,3.651982927010806,3.5862531990957933
415,WA-02,"Larsen, Rick",(D),185771,119266,313668,59.2,38.0,185116,115000,306003,60.5,37.6,305037,60.90113658343086,39.09886341656914,300116,61.681483159844866,38.31851684015514,7.9926356477012845,8.9372743314211
416,WA-03,"Herrera Beutler, Jaime",(R),145442,150409,303483,47.9,49.6,151296,139890,297159,50.9,47.1,295851,49.160557172360406,50.839442827639594,291186,51.9585419628691,48.04145803713091,-1.7303055492744832,-2.8033050796493555
417,WA-04,"Newhouse, Dan",(R),90612,142741,238940,37.9,59.7,89933,135281,229537,39.2,58.9,233353,38.830441434221974,61.169558565778026,225214,39.93224222295239,60.0677577770476,-13.756605289191192,-13.133420817787787
418,WA-05,"McMorris Rodgers, Cathy",(R),137771,168671,315425,43.7,53.5,144112,159511,311361,46.3,51.2,306442,44.95826290129943,55.04173709870057,303623,47.46412491807274,52.535875081927266,-6.22472259407084,-7.005599350710334
419,WA-06,"Kilmer, Derek",(D),184820,135573,329190,56.1,41.2,186336,133689,326650,57.0,40.9,320393,57.68540511184701,42.31459488815299,320025,58.22545113662995,41.77454886337005,4.536603624486368,5.72154285983725
420,WA-07,"Jayapal, Pramila",(D),310828,70973,392419,79.2,18.1,302597,67921,376324,80.4,18.0,381801,81.4109968281906,18.5890031718094,370518,81.6686368813391,18.3313631186609,27.979789369195515,29.447134576180844
421,WA-08,"Reichert, David",(R),155982,151069,313967,49.7,48.1,154691,140555,300545,51.5,46.8,307051,50.80002996244923,49.19997003755077,295246,52.393935904296754,47.606064095703246,-1.294911607846828,-1.1638322895605313
422,WA-09,"Smith, Adam",(D),195863,84828,286875,68.3,29.6,187240,81733,272928,68.6,29.9,280691,69.7788671528478,30.221132847152205,268973,69.61293512731761,30.38706487268239,15.924087615174031,17.815004900838034
423,WA-10,"Heck, Denny",(D),164505,120066,292060,56.3,41.1,163623,117330,286226,57.2,41.0,284571,57.80806898805571,42.19193101194429,280953,58.23856659298886,41.76143340701114,4.5497190808452785,5.8442067360459475
424,WI-01,"Ryan, Paul",(R),179872,195835,379184,47.4,51.6,185716,175988,365858,50.8,48.1,375707,47.87560519234403,52.12439480765596,361704,51.34474598013845,48.655254019861545,-2.3441015320051335,-4.088257059665729
425,WI-02,"Pocan, Mark",(D),284084,126688,415942,68.3,30.5,274466,112024,391306,70.1,28.6,410772,69.15855997974546,30.841440020254545,386490,71.01503273047169,28.984967269528315,17.326185218328106,17.1946977277357
426,WI-03,"Kind, Ron",(D),199188,159205,363335,54.8,43.8,216047,142458,363906,59.4,39.1,358393,55.57809443822842,44.421905561771574,358505,60.26331571386731,39.73668428613269,6.574468201723725,3.6142321862186577
427,WI-04,"Moore, Gwen",(D),268440,84751,356355,75.3,23.8,254531,84194,342054,74.4,24.6,353191,76.00420169256861,23.99579830743139,338725,75.14384825448373,24.856151745516275,21.455000742340147,24.040339440558853
428,WI-05,"Sensenbrenner, Jim",(R),158226,257017,419191,37.7,61.3,168644,230861,403822,41.8,57.2,415243,38.10443523430859,61.89556476569141,399505,42.21323888311786,57.78676111688215,-11.475608629025722,-13.859427017701172
429,WI-06,"Grothman, Glenn",(R),174988,202979,382295,45.8,53.1,185438,184985,375245,49.4,49.3,377967,46.297163508983594,53.70283649101641,370423,50.0611463111092,49.93885368889081,-3.627701201034384,-5.666698743026167
430,WI-07,"Duffy, Sean",(R),178841,190364,373876,47.8,50.9,197706,168540,371936,53.2,45.3,369205,48.43948483904606,51.56051516095395,366246,53.98174997133075,46.01825002866926,0.29290245918716806,-3.5243774129637018
431,WI-08,"Gallagher, Mike",(R),177346,191127,372886,47.6,51.3,194663,163343,362769,53.7,45.0,368473,48.129985100672236,51.870014899327764,358006,54.37422836488774,45.62577163511226,0.68538085274416,-3.833877151337525
432,WV-01,"McKinley, David",(R),81017,141736,227948,35.5,62.2,102826,140421,247507,41.5,56.7,222753,36.37077839580163,63.62922160419837,243247,42.272258239567186,57.727741760432814,-11.416589272576395,-15.593083856208132
433,WV-02,"Mooney, Alex",(R),89079,140783,234596,38.0,60.0,109369,136259,249130,43.9,54.7,229862,38.753251951170704,61.2467480488293,245628,44.5262755060498,55.47372449395021,-9.162572006093782,-13.210610300839058
434,WV-03,"Jenkins, Evan",(R),68173,135136,207894,32.8,65.0,91662,120786,216725,42.3,55.7,203309,33.53171773015459,66.4682822698454,212448,43.145616809760504,56.8543831902395,-10.543230702383077,-18.43214452185517
435,WY-AL,"Cheney, Liz",(R),69286,170962,247026,28.0,69.2,82868,164958,253137,32.7,65.2,240248,28.839365988478573,71.16063401152142,247826,33.43797664490409,66.56202335509592,-20.25087086723949,-23.12449626353119
